"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"957","5.768525","206.247.43.169","10.9.14.244","UDP","1258","8801  >  63404 Len=1216","",""
"958","5.768525","206.247.43.169","10.9.14.244","UDP","1258","8801  >  63404 Len=1216","",""
"959","5.780784","206.247.43.169","10.9.14.244","UDP","820","8801  >  63404 Len=778","",""
"960","5.785030","10.9.14.244","206.247.43.169","UDP","349","63406  >  8801 Len=307","",""
"961","5.800311","206.247.43.169","10.9.14.244","UDP","820","8801  >  63404 Len=778","",""
"962","5.800311","206.247.43.169","10.9.14.244","UDP","820","8801  >  63404 Len=778","",""
"963","5.800311","206.247.43.169","10.9.14.244","UDP","820","8801  >  63404 Len=778","",""
"964","5.803980","10.9.14.244","206.247.43.169","UDP","351","63406  >  8801 Len=309","",""
"965","5.809944","206.247.43.169","10.9.14.244","UDP","820","8801  >  63404 Len=778","",""
"966","5.824683","10.9.14.244","206.247.43.169","UDP","352","63406  >  8801 Len=310","",""
"967","5.824737","10.9.14.244","206.247.43.169","UDP","310","63404  >  8801 Len=268","",""
"968","5.840518","10.9.14.244","206.247.43.169","UDP","123","54409  >  8801 Len=81","",""
"969","5.840561","10.9.14.244","206.247.43.169","UDP","123","54411  >  8801 Len=81","",""
"970","5.840573","10.9.14.244","206.247.43.169","UDP","123","54413  >  8801 Len=81","",""
"971","5.840591","10.9.14.244","206.247.43.169","UDP","354","63406  >  8801 Len=312","",""
"972","5.840959","206.247.43.169","10.9.14.244","UDP","986","8801  >  63404 Len=944","",""
"973","5.840959","206.247.43.169","10.9.14.244","UDP","985","8801  >  63404 Len=943","",""
"974","5.850662","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=1209 Ack=2223 Win=16 Len=0","","0x010"
"975","5.862111","206.247.43.169","10.9.14.244","UDP","667","8801  >  63404 Len=625","",""
"976","5.862111","206.247.43.169","10.9.14.244","UDP","667","8801  >  63404 Len=625","",""
"977","5.866312","10.9.14.244","206.247.43.169","UDP","350","63406  >  8801 Len=308","",""
"978","5.872242","206.247.43.169","10.9.14.244","UDP","667","8801  >  63404 Len=625","",""
"979","5.872242","206.247.43.169","10.9.14.244","UDP","666","8801  >  63404 Len=624","",""
"980","5.872242","206.247.43.169","10.9.14.244","UDP","666","8801  >  63404 Len=624","",""
"981","5.886185","10.9.14.244","206.247.43.169","UDP","341","63406  >  8801 Len=299","",""
"982","5.892916","206.247.43.169","10.9.14.244","UDP","1215","8801  >  63404 Len=1173","",""
"983","5.892916","206.247.43.169","10.9.14.244","UDP","1214","8801  >  63404 Len=1172","",""
"984","5.892916","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"985","5.903127","206.247.43.169","10.9.14.244","UDP","625","8801  >  63404 Len=583","",""
"986","5.906106","10.9.14.244","206.247.43.169","UDP","342","63406  >  8801 Len=300","",""
"987","5.911634","10.9.14.244","206.247.43.169","UDP","316","63404  >  8801 Len=274","",""
"988","5.920075","10.9.14.244","206.247.43.169","UDP","338","63406  >  8801 Len=296","",""
"989","5.935143","206.247.43.169","10.9.14.244","UDP","624","8801  >  63404 Len=582","",""
"990","5.935143","206.247.43.169","10.9.14.244","UDP","624","8801  >  63404 Len=582","",""
"991","5.935143","206.247.43.169","10.9.14.244","UDP","624","8801  >  63404 Len=582","",""
"992","5.935143","206.247.43.169","10.9.14.244","UDP","624","8801  >  63404 Len=582","",""
"993","5.946385","10.9.14.244","206.247.43.169","UDP","331","63406  >  8801 Len=289","",""
"994","5.965989","10.9.14.244","206.247.43.169","UDP","338","63406  >  8801 Len=296","",""
"995","5.975384","206.247.43.169","10.9.14.244","UDP","1025","8801  >  63404 Len=983","",""
"996","5.975384","206.247.43.169","10.9.14.244","UDP","1017","8801  >  63404 Len=975","",""
"997","5.975794","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"998","5.984709","10.9.14.244","206.247.43.169","UDP","344","63406  >  8801 Len=302","",""
"999","5.985012","206.247.43.169","10.9.14.244","UDP","731","8801  >  63404 Len=689","",""
"1000","5.991558","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xE6B60814, counter=4613095397332615658, datalen=49","",""
"1001","5.991558","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xE6B60814, counter=4613094959245951466, datalen=49","",""
"1002","5.991558","206.247.43.169","10.9.14.244","WireGuard","123","Transport Data, receiver=0xE6B60814, counter=4613094937787892202, datalen=49","",""
"1003","5.994666","206.247.43.169","10.9.14.244","UDP","133","8801  >  54413 Len=91","",""
"1004","5.994666","206.247.43.169","10.9.14.244","UDP","133","8801  >  54411 Len=91","",""
"1005","5.994666","206.247.43.169","10.9.14.244","UDP","133","8801  >  54409 Len=91","",""
"1006","5.994666","206.247.43.169","10.9.14.244","UDP","730","8801  >  63404 Len=688","",""
"1007","5.994666","206.247.43.169","10.9.14.244","UDP","730","8801  >  63404 Len=688","",""
"1008","5.994666","206.247.43.169","10.9.14.244","UDP","730","8801  >  63404 Len=688","",""
"1009","5.994836","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x076A1016, counter=1873780923984511340, datalen=77","",""
"1010","5.994924","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x076A1016, counter=1873780464439787884, datalen=77","",""
"1011","5.994959","10.9.14.244","206.247.43.169","WireGuard","151","Transport Data, receiver=0x076A1016, counter=1873780485897847148, datalen=77","",""
"1012","5.999742","10.9.14.244","206.247.43.169","UDP","346","63406  >  8801 Len=304","",""
"1013","6.007577","206.247.43.169","10.9.14.244","UDP","730","8801  >  63404 Len=688","",""
"1014","6.025859","10.9.14.244","206.247.43.169","UDP","315","63404  >  8801 Len=273","",""
"1015","6.025894","10.9.14.244","206.247.43.169","UDP","348","63406  >  8801 Len=306","",""
"1016","6.044607","10.9.14.244","206.247.43.169","UDP","342","63406  >  8801 Len=300","",""
"1017","6.047357","206.247.43.169","10.9.14.244","UDP","1019","8801  >  63404 Len=977","",""
"1018","6.047357","206.247.43.169","10.9.14.244","UDP","1019","8801  >  63404 Len=977","",""
"1019","6.066085","10.9.14.244","206.247.43.169","UDP","340","63406  >  8801 Len=298","",""
"1020","6.067929","206.247.43.169","10.9.14.244","UDP","857","8801  >  63404 Len=815","",""
"1021","6.079888","10.9.14.244","206.247.43.169","UDP","326","63406  >  8801 Len=284","",""
"1022","6.088450","206.247.43.169","10.9.14.244","UDP","857","8801  >  63404 Len=815","",""
"1023","6.088450","206.247.43.169","10.9.14.244","UDP","857","8801  >  63404 Len=815","",""
"1024","6.088450","206.247.43.169","10.9.14.244","UDP","856","8801  >  63404 Len=814","",""
"1025","6.088450","206.247.43.169","10.9.14.244","UDP","856","8801  >  63404 Len=814","",""
"1026","6.098958","206.247.43.169","10.9.14.244","UDP","1183","8801  >  63404 Len=1141","",""
"1027","6.098958","206.247.43.169","10.9.14.244","UDP","1183","8801  >  63404 Len=1141","",""
"1028","6.106397","10.9.14.244","206.247.43.169","UDP","313","63406  >  8801 Len=271","",""
"1029","6.108652","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"1030","6.108652","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"1031","6.108652","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"1032","6.124763","10.9.14.244","206.247.43.169","UDP","305","63406  >  8801 Len=263","",""
"1033","6.124840","10.9.14.244","206.247.43.169","UDP","324","63404  >  8801 Len=282","",""
"1034","6.140620","206.247.43.169","10.9.14.244","UDP","578","8801  >  63404 Len=536","",""
"1035","6.140620","206.247.43.169","10.9.14.244","UDP","1066","8801  >  63404 Len=1024","",""
"1036","6.144734","10.9.14.244","206.247.43.169","UDP","308","63406  >  8801 Len=266","",""
"1037","6.160392","10.9.14.244","206.247.43.169","UDP","316","63406  >  8801 Len=274","",""
"1038","6.160759","206.247.43.169","10.9.14.244","UDP","1066","8801  >  63404 Len=1024","",""
"1039","6.179965","10.9.14.244","170.114.52.22","TLSv1.2","78","Application Data","","0x018"
"1040","6.180071","10.9.14.244","170.114.52.22","TLSv1.2","78","Application Data","","0x018"
"1041","6.180249","10.9.14.244","170.114.52.4","TCP","1434","63138  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1380 [TCP PDU reassembled in 1042]","","0x010"
"1042","6.180249","10.9.14.244","170.114.52.4","TLSv1.2","667","Application Data","","0x018"
"1043","6.180784","206.247.43.169","10.9.14.244","UDP","603","8801  >  63404 Len=561","",""
"1044","6.185692","10.9.14.244","206.247.43.169","UDP","325","63406  >  8801 Len=283","",""
"1045","6.193151","206.247.43.169","10.9.14.244","UDP","603","8801  >  63404 Len=561","",""
"1046","6.193151","206.247.43.169","10.9.14.244","UDP","603","8801  >  63404 Len=561","",""
"1047","6.202039","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1048","6.204727","10.9.14.244","206.247.43.169","UDP","333","63406  >  8801 Len=291","",""
"1049","6.225226","10.9.14.244","206.247.43.169","UDP","339","63406  >  8801 Len=297","",""
"1050","6.225266","10.9.14.244","206.247.43.169","UDP","359","63404  >  8801 Len=317","",""
"1051","6.225789","170.114.52.22","10.9.14.244","TCP","56","[TCP Previous segment not captured] 443  >  63047 [ACK] Seq=2 Ack=25 Win=10 Len=0","","0x010"
"1052","6.225789","170.114.52.22","10.9.14.244","TCP","56","443  >  63059 [ACK] Seq=1 Ack=25 Win=9 Len=0","","0x010"
"1053","6.225789","170.114.52.4","10.9.14.244","TCP","56","443  >  63138 [ACK] Seq=1 Ack=1381 Win=9 Len=0","","0x010"
"1054","6.225789","170.114.52.22","10.9.14.244","TCP","56","443  >  63047 [FIN, ACK] Seq=2 Ack=25 Win=10 Len=0","","0x011"
"1055","6.225789","170.114.52.4","10.9.14.244","TCP","56","443  >  63138 [ACK] Seq=1 Ack=1994 Win=9 Len=0","","0x010"
"1056","6.225789","170.114.52.22","10.9.14.244","TCP","56","443  >  63059 [FIN, ACK] Seq=1 Ack=25 Win=9 Len=0","","0x011"
"1057","6.225857","10.9.14.244","170.114.52.22","TCP","54","63047  >  443 [ACK] Seq=25 Ack=3 Win=255 Len=0","","0x010"
"1058","6.225879","10.9.14.244","170.114.52.22","TCP","54","63059  >  443 [ACK] Seq=25 Ack=2 Win=255 Len=0","","0x010"
"1059","6.226084","10.9.14.244","170.114.52.22","TCP","54","63047  >  443 [FIN, ACK] Seq=25 Ack=3 Win=255 Len=0","","0x011"
"1060","6.226213","10.9.14.244","170.114.52.22","TCP","54","63059  >  443 [FIN, ACK] Seq=25 Ack=2 Win=255 Len=0","","0x011"
"1061","6.239762","10.9.14.244","206.247.43.169","UDP","339","63406  >  8801 Len=297","",""
"1062","6.264618","10.9.14.244","206.247.43.169","UDP","327","63406  >  8801 Len=285","",""
"1063","6.271615","170.114.52.22","10.9.14.244","TCP","56","443  >  63047 [ACK] Seq=3 Ack=26 Win=10 Len=0","","0x010"
"1064","6.271615","170.114.52.22","10.9.14.244","TCP","56","443  >  63059 [ACK] Seq=2 Ack=26 Win=9 Len=0","","0x010"
"1065","6.275178","206.247.43.169","10.9.14.244","UDP","610","8801  >  63404 Len=568","",""
"1066","6.275178","206.247.43.169","10.9.14.244","UDP","947","8801  >  63404 Len=905","",""
"1067","6.275178","206.247.43.169","10.9.14.244","UDP","947","8801  >  63404 Len=905","",""
"1068","6.275397","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"1069","6.285555","10.9.14.244","206.247.43.169","UDP","324","63406  >  8801 Len=282","",""
"1070","6.295485","206.247.43.169","10.9.14.244","UDP","947","8801  >  63404 Len=905","",""
"1071","6.295485","206.247.43.169","10.9.14.244","UDP","1006","8801  >  63404 Len=964","",""
"1072","6.295485","206.247.43.169","10.9.14.244","UDP","1006","8801  >  63404 Len=964","",""
"1073","6.295485","206.247.43.169","10.9.14.244","UDP","1006","8801  >  63404 Len=964","",""
"1074","6.295485","206.247.43.169","10.9.14.244","UDP","1006","8801  >  63404 Len=964","",""
"1075","6.305348","10.9.14.244","206.247.43.169","UDP","329","63406  >  8801 Len=287","",""
"1076","6.306076","206.247.43.169","10.9.14.244","UDP","1005","8801  >  63404 Len=963","",""
"1077","6.306076","206.247.43.169","10.9.14.244","UDP","939","8801  >  63404 Len=897","",""
"1078","6.314446","10.9.14.244","206.247.43.169","UDP","317","63404  >  8801 Len=275","",""
"1079","6.320251","10.9.14.244","206.247.43.169","UDP","333","63406  >  8801 Len=291","",""
"1080","6.326946","206.247.43.169","10.9.14.244","UDP","939","8801  >  63404 Len=897","",""
"1081","6.345398","10.9.14.244","206.247.43.169","UDP","337","63406  >  8801 Len=295","",""
"1082","6.347839","206.247.43.169","10.9.14.244","UDP","1162","8801  >  63404 Len=1120","",""
"1083","6.347839","206.247.43.169","10.9.14.244","UDP","1161","8801  >  63404 Len=1119","",""
"1084","6.347839","206.247.43.169","10.9.14.244","UDP","1161","8801  >  63404 Len=1119","",""
"1085","6.364708","10.9.14.244","206.247.43.169","UDP","331","63406  >  8801 Len=289","",""
"1086","6.378331","206.247.43.169","10.9.14.244","UDP","1161","8801  >  63404 Len=1119","",""
"1087","6.378331","206.247.43.169","10.9.14.244","UDP","1161","8801  >  63404 Len=1119","",""
"1088","6.387943","10.9.14.244","206.247.43.169","UDP","334","63406  >  8801 Len=292","",""
"1089","6.390811","206.247.43.169","10.9.14.244","UDP","1079","8801  >  63404 Len=1037","",""
"1090","6.398808","206.247.43.169","10.9.14.244","UDP","587","8801  >  63404 Len=545","",""
"1091","6.398808","206.247.43.169","10.9.14.244","UDP","586","8801  >  63404 Len=544","",""
"1092","6.400397","10.9.14.244","206.247.43.169","UDP","318","63406  >  8801 Len=276","",""
"1093","6.425493","10.9.14.244","206.247.43.169","UDP","341","63404  >  8801 Len=299","",""
"1094","6.425532","10.9.14.244","206.247.43.169","UDP","313","63406  >  8801 Len=271","",""
"1095","6.441279","206.247.43.169","10.9.14.244","UDP","1221","8801  >  63404 Len=1179","",""
"1096","6.441279","206.247.43.169","10.9.14.244","UDP","1221","8801  >  63404 Len=1179","",""
"1097","6.446682","10.9.14.244","206.247.43.169","UDP","306","63406  >  8801 Len=264","",""
"1098","6.460763","206.247.43.169","10.9.14.244","UDP","1191","8801  >  63404 Len=1149","",""
"1099","6.465073","10.9.14.244","206.247.43.169","UDP","308","63406  >  8801 Len=266","",""
"1100","6.471935","206.247.43.169","10.9.14.244","UDP","1191","8801  >  63404 Len=1149","",""
"1101","6.471935","206.247.43.169","10.9.14.244","UDP","1191","8801  >  63404 Len=1149","",""
"1102","6.480157","10.9.14.244","206.247.43.169","UDP","106","63406  >  8801 Len=64","",""
"1103","6.480190","10.9.14.244","206.247.43.169","UDP","313","63406  >  8801 Len=271","",""
"1104","6.503749","206.247.43.169","10.9.14.244","UDP","1190","8801  >  63404 Len=1148","",""
"1105","6.503749","206.247.43.169","10.9.14.244","UDP","1190","8801  >  63404 Len=1148","",""
"1106","6.503749","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1107","6.506604","10.9.14.244","206.247.43.169","UDP","311","63406  >  8801 Len=269","",""
"1108","6.513157","206.247.43.169","10.9.14.244","UDP","873","8801  >  63404 Len=831","",""
"1109","6.513157","206.247.43.169","10.9.14.244","UDP","873","8801  >  63404 Len=831","",""
"1110","6.513157","206.247.43.169","10.9.14.244","UDP","657","8801  >  63404 Len=615","",""
"1111","6.523209","206.247.43.169","10.9.14.244","UDP","657","8801  >  63404 Len=615","",""
"1112","6.523209","206.247.43.169","10.9.14.244","UDP","657","8801  >  63404 Len=615","",""
"1113","6.523209","206.247.43.169","10.9.14.244","UDP","657","8801  >  63404 Len=615","",""
"1114","6.525225","10.9.14.244","206.247.43.169","UDP","307","63406  >  8801 Len=265","",""
"1115","6.525296","10.9.14.244","206.247.43.169","UDP","298","63404  >  8801 Len=256","",""
"1116","6.543205","206.247.43.169","10.9.14.244","UDP","657","8801  >  63404 Len=615","",""
"1117","6.544622","10.9.14.244","206.247.43.169","UDP","294","63406  >  8801 Len=252","",""
"1118","6.560251","10.9.14.244","206.247.43.169","UDP","276","63406  >  8801 Len=234","",""
"1119","6.574784","206.247.43.169","10.9.14.244","UDP","1146","8801  >  63404 Len=1104","",""
"1120","6.586247","10.9.14.244","206.247.43.169","UDP","260","63406  >  8801 Len=218","",""
"1121","6.607405","10.9.14.244","206.247.43.169","UDP","247","63406  >  8801 Len=205","",""
"1122","6.607891","206.247.43.169","10.9.14.244","UDP","1138","8801  >  63404 Len=1096","",""
"1123","6.607891","206.247.43.169","10.9.14.244","UDP","606","8801  >  63404 Len=564","",""
"1124","6.607891","206.247.43.169","10.9.14.244","UDP","606","8801  >  63404 Len=564","",""
"1125","6.608020","10.9.14.244","206.247.43.169","UDP","147","63404  >  8801 Len=105","",""
"1126","6.614421","170.114.52.4","10.9.14.244","TCP","1434","443  >  63138 [ACK] Seq=1 Ack=1994 Win=9 Len=1380 [TCP PDU reassembled in 1127]","","0x010"
"1127","6.614421","170.114.52.4","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"1128","6.614421","170.114.52.4","10.9.14.244","TLSv1.2","685","Application Data, Application Data","","0x018"
"1129","6.614499","10.9.14.244","170.114.52.4","TCP","54","63138  >  443 [ACK] Seq=1994 Ack=3392 Win=255 Len=0","","0x010"
"1130","6.616278","10.9.14.244","170.114.46.1","TLSv1.2","78","Application Data","","0x018"
"1131","6.616339","206.247.43.169","10.9.14.244","UDP","605","8801  >  63404 Len=563","",""
"1132","6.616339","206.247.43.169","10.9.14.244","UDP","605","8801  >  63404 Len=563","",""
